datetime,station,category,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2016-01-03 12:00:00,Dongsi,Inner (Urban),140.0,140.0,32.0,35.0,1600.0,32.0,1.7,1018.8,-5.7,0.0,S,1.3
2016-01-03 13:00:00,Dongsi,Inner (Urban),117.0,117.0,34.0,40.0,1700.0,34.0,1.8,1017.7,-7.0,0.0,SW,2.3
2016-01-03 14:00:00,Dongsi,Inner (Urban),119.0,119.0,29.0,43.0,1500.0,36.0,2.3,1017.5,-6.8,0.0,SSE,1.4
2016-01-03 15:00:00,Dongsi,Inner (Urban),112.0,112.0,25.0,45.0,1800.0,37.0,2.2,1017.4,-6.4,0.0,SSE,1.6
2016-01-03 16:00:00,Dongsi,Inner (Urban),135.0,135.0,23.0,50.0,1800.0,30.0,2.2,1017.8,-6.7,0.0,SSE,0.8
2016-01-03 17:00:00,Dongsi,Inner (Urban),199.0,199.0,19.0,66.0,1800.0,10.0,0.8,1018.2,-5.2,0.0,S,0.9
2016-01-03 18:00:00,Dongsi,Inner (Urban),220.0,220.0,17.0,70.0,1900.0,3.0,-0.1,1019.2,-3.7,0.0,S,0.8
2016-01-03 19:00:00,Dongsi,Inner (Urban),223.0,223.0,16.0,67.0,2100.0,3.0,-1.3,1020.2,-3.7,0.0,WNW,0.6
2016-01-03 20:00:00,Dongsi,Inner (Urban),239.0,239.0,19.0,69.0,2300.0,3.0,-2.0,1020.7,-3.0,0.0,ESE,0.7
2016-01-03 21:00:00,Dongsi,Inner (Urban),227.0,227.0,18.0,68.0,2600.0,3.0,-2.7,1021.4,-3.5,0.0,SW,0.2
2016-01-03 22:00:00,Dongsi,Inner (Urban),254.0,254.0,18.0,71.0,2900.0,3.0,-3.2,1021.8,-3.9,0.0,E,0.4
2016-01-03 23:00:00,Dongsi,Inner (Urban),247.0,247.0,20.0,73.0,3300.0,3.0,-3.5,1022.1,-4.2,0.0,NW,0.1
2016-01-04 00:00:00,Dongsi,Inner (Urban),242.0,242.0,18.0,75.0,3500.0,3.0,-3.8,1022.4,-4.1,0.0,SW,0.2
2016-01-04 01:00:00,Dongsi,Inner (Urban),252.0,252.0,17.0,72.0,3800.0,3.0,-4.4,1023.0,-4.5,0.0,E,0.9
2016-01-04 02:00:00,Dongsi,Inner (Urban),251.0,251.0,15.0,69.0,4000.0,2.0,-4.3,1023.6,-4.7,0.0,NNE,0.5
2016-01-04 03:00:00,Dongsi,Inner (Urban),92.0,92.0,17.0,52.0,1100.0,7.0,0.1,1024.3,-9.4,0.0,N,2.9
2016-01-04 04:00:00,Dongsi,Inner (Urban),15.0,15.0,3.0,15.0,300.0,57.0,0.2,1024.5,-11.2,0.0,N,3.0
2016-01-04 05:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,15.0,400.0,57.0,-0.8,1024.8,-12.4,0.0,N,2.1
2016-01-04 06:00:00,Dongsi,Inner (Urban),15.0,15.0,3.0,18.0,300.0,56.0,-1.4,1025.3,-13.0,0.0,NNW,3.2
2016-01-04 07:00:00,Dongsi,Inner (Urban),7.0,7.0,3.0,22.0,400.0,53.0,-1.7,1026.1,-13.3,0.0,N,4.0
2016-01-04 08:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,27.0,400.0,46.0,-2.1,1027.0,-13.6,0.0,NE,2.1
2016-01-04 09:00:00,Dongsi,Inner (Urban),9.0,9.0,3.0,26.0,400.0,49.0,-2.1,1027.6,-14.5,0.0,N,3.2
2016-01-04 10:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,21.0,400.0,55.0,-1.3,1027.9,-15.2,0.0,NNE,3.7
2016-01-04 11:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,20.0,400.0,58.0,-0.2,1027.5,-15.3,0.0,NNE,3.5
2016-01-04 12:00:00,Dongsi,Inner (Urban),7.0,8.0,2.0,13.0,300.0,70.0,0.5,1026.5,-15.5,0.0,NNE,3.6
2016-01-04 13:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,14.0,400.0,67.0,0.3,1025.7,-15.7,0.0,N,4.1
2016-01-04 14:00:00,Dongsi,Inner (Urban),13.0,13.0,3.0,17.0,400.0,66.0,1.0,1025.0,-16.0,0.0,NE,3.3
2016-01-04 15:00:00,Dongsi,Inner (Urban),15.0,15.0,3.0,17.0,400.0,64.0,1.3,1024.9,-16.1,0.0,NNW,1.8
2016-01-04 16:00:00,Dongsi,Inner (Urban),15.0,15.0,3.0,19.0,400.0,63.0,1.4,1024.7,-16.5,0.0,N,2.2
2016-01-04 17:00:00,Dongsi,Inner (Urban),17.0,17.0,4.0,26.0,400.0,55.0,0.8,1024.9,-17.5,0.0,NNW,3.0
2016-01-04 18:00:00,Dongsi,Inner (Urban),17.0,18.0,4.0,34.0,500.0,44.0,0.7,1025.6,-17.6,0.0,NNW,3.1
2016-01-04 19:00:00,Dongsi,Inner (Urban),22.0,22.0,6.0,36.0,500.0,42.0,-0.2,1026.1,-17.4,0.0,NW,2.9
2016-01-04 20:00:00,Dongsi,Inner (Urban),18.0,18.0,4.0,30.0,500.0,47.0,-1.1,1026.6,-18.2,0.0,N,1.7
2016-01-04 21:00:00,Dongsi,Inner (Urban),13.0,13.0,2.0,27.0,400.0,51.0,-2.1,1026.8,-19.1,0.0,NE,1.6
2016-01-04 22:00:00,Dongsi,Inner (Urban),15.0,15.0,2.0,28.0,400.0,47.0,-2.8,1027.6,-19.2,0.0,N,2.4
2016-01-04 23:00:00,Dongsi,Inner (Urban),14.0,14.0,3.0,27.0,500.0,48.0,-3.5,1027.5,-19.0,0.0,NNE,2.0
2016-01-05 00:00:00,Dongsi,Inner (Urban),7.0,7.0,2.0,25.0,500.0,48.0,-3.9,1027.7,-19.4,0.0,N,2.0
2016-01-05 01:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,25.0,400.0,47.0,-3.8,1027.4,-19.7,0.0,NNE,3.0
2016-01-05 02:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,22.0,400.0,48.0,-4.3,1027.5,-20.1,0.0,N,4.4
2016-01-05 03:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,20.0,300.0,48.0,-4.9,1027.6,-19.8,0.0,NE,2.7
2016-01-05 04:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,22.0,200.0,45.0,-4.9,1027.1,-20.2,0.0,N,3.7
2016-01-05 05:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,21.0,200.0,45.0,-5.8,1027.0,-20.6,0.0,NE,2.3
2016-01-05 06:00:00,Dongsi,Inner (Urban),7.0,7.0,2.0,25.0,200.0,41.0,-6.0,1027.2,-20.4,0.0,NNE,3.5
2016-01-05 07:00:00,Dongsi,Inner (Urban),10.0,10.0,5.0,41.0,300.0,22.0,-5.9,1027.3,-20.7,0.0,N,3.9
2016-01-05 08:00:00,Dongsi,Inner (Urban),11.0,11.0,5.0,46.0,300.0,16.0,-6.7,1027.6,-20.7,0.0,N,2.2
2016-01-05 09:00:00,Dongsi,Inner (Urban),11.0,13.0,6.0,40.0,400.0,26.0,-5.2,1028.1,-20.1,0.0,NNW,2.5
2016-01-05 10:00:00,Dongsi,Inner (Urban),12.0,12.0,6.0,28.0,400.0,37.0,-3.6,1027.8,-20.4,0.0,NNW,2.2
2016-01-05 11:00:00,Dongsi,Inner (Urban),14.0,14.0,5.0,24.0,400.0,45.0,-2.1,1027.4,-20.0,0.0,NW,2.2
2016-01-05 12:00:00,Dongsi,Inner (Urban),18.0,18.0,4.0,24.0,500.0,45.0,-1.1,1026.1,-19.7,0.0,WNW,2.4
2016-01-05 13:00:00,Dongsi,Inner (Urban),18.0,18.0,4.0,29.0,500.0,42.0,0.0,1024.8,-19.8,0.0,W,1.5
2016-01-05 14:00:00,Dongsi,Inner (Urban),25.0,25.0,3.0,31.0,600.0,37.0,0.3,1024.0,-19.5,0.0,NW,1.9
2016-01-05 15:00:00,Dongsi,Inner (Urban),29.0,50.0,10.0,38.0,800.0,32.0,1.4,1023.6,-19.2,0.0,SSW,1.8
2016-01-05 16:00:00,Dongsi,Inner (Urban),47.0,69.0,16.0,45.0,900.0,26.0,1.0,1023.5,-17.9,0.0,SSW,1.1
2016-01-05 17:00:00,Dongsi,Inner (Urban),52.0,82.0,14.0,53.0,1000.0,18.0,-0.5,1023.6,-16.4,0.0,WSW,2.2
2016-01-05 18:00:00,Dongsi,Inner (Urban),60.0,95.0,13.0,57.0,1100.0,12.0,-1.4,1024.1,-15.3,0.0,WSW,2.0
2016-01-05 19:00:00,Dongsi,Inner (Urban),81.0,105.0,18.0,62.0,1100.0,9.0,-2.1,1024.6,-14.9,0.0,W,2.3
2016-01-05 20:00:00,Dongsi,Inner (Urban),88.0,115.0,18.0,65.0,1200.0,4.0,-1.9,1025.2,-14.7,0.0,WSW,2.4
2016-01-05 21:00:00,Dongsi,Inner (Urban),110.0,125.0,22.0,65.0,1500.0,3.0,-2.7,1025.4,-14.5,0.0,W,1.3
2016-01-05 22:00:00,Dongsi,Inner (Urban),98.0,123.0,21.0,65.0,1900.0,3.0,-5.2,1025.8,-13.5,0.0,NE,0.8
2016-01-05 23:00:00,Dongsi,Inner (Urban),124.0,157.0,21.0,66.0,2300.0,4.0,-6.4,1025.9,-12.7,0.0,E,0.7
2016-01-06 00:00:00,Dongsi,Inner (Urban),98.0,113.0,23.0,67.0,2200.0,2.0,-6.5,1025.8,-13.2,0.0,NE,1.7
2016-01-06 01:00:00,Dongsi,Inner (Urban),66.0,66.0,23.0,70.0,1900.0,2.0,-6.2,1025.6,-13.1,0.0,NE,1.1
2016-01-06 02:00:00,Dongsi,Inner (Urban),43.0,46.0,20.0,66.0,1400.0,2.0,-5.5,1025.8,-15.6,0.0,NNE,0.9
2016-01-06 03:00:00,Dongsi,Inner (Urban),37.0,37.0,9.0,61.0,800.0,2.0,-6.2,1025.7,-15.2,0.0,NE,0.2
2016-01-06 04:00:00,Dongsi,Inner (Urban),30.0,30.0,5.0,59.0,800.0,2.0,-7.0,1025.6,-15.2,0.0,NNE,0.5
2016-01-06 05:00:00,Dongsi,Inner (Urban),29.0,29.0,3.0,56.0,1100.0,3.0,-7.9,1025.7,-15.4,0.0,NNE,0.5
2016-01-06 06:00:00,Dongsi,Inner (Urban),25.0,25.0,4.0,58.0,900.0,3.0,-8.1,1026.0,-15.6,0.0,NE,0.3
2016-01-06 07:00:00,Dongsi,Inner (Urban),19.0,19.0,5.0,54.0,700.0,7.0,-8.6,1026.6,-15.6,0.0,NE,0.9
2016-01-06 08:00:00,Dongsi,Inner (Urban),24.0,31.0,16.0,61.0,1000.0,3.0,-8.0,1027.3,-15.5,0.0,ENE,1.0
2016-01-06 09:00:00,Dongsi,Inner (Urban),36.0,48.0,23.0,57.0,1300.0,8.0,-3.7,1028.0,-14.8,0.0,ENE,1.4
2016-01-06 10:00:00,Dongsi,Inner (Urban),31.0,42.0,19.0,43.0,1100.0,22.0,-1.3,1028.1,-15.2,0.0,NNW,2.3
2016-01-06 11:00:00,Dongsi,Inner (Urban),20.0,30.0,11.0,24.0,600.0,43.0,0.6,1028.0,-16.7,0.0,NNW,2.8
2016-01-06 12:00:00,Dongsi,Inner (Urban),19.0,27.0,7.0,18.0,500.0,53.0,1.6,1026.7,-17.9,0.0,NNW,4.2
2016-01-06 13:00:00,Dongsi,Inner (Urban),12.0,29.0,3.0,14.0,400.0,60.0,2.1,1025.7,-18.6,0.0,NW,4.0
2016-01-06 14:00:00,Dongsi,Inner (Urban),16.0,21.0,3.0,13.0,400.0,65.0,2.3,1025.0,-18.4,0.0,NW,4.3
2016-01-06 15:00:00,Dongsi,Inner (Urban),9.0,27.0,2.0,11.0,300.0,69.0,2.7,1025.2,-18.1,0.0,WNW,4.7
2016-01-06 16:00:00,Dongsi,Inner (Urban),13.0,26.0,2.0,18.0,400.0,61.0,2.3,1025.6,-17.8,0.0,WNW,4.4
2016-01-06 17:00:00,Dongsi,Inner (Urban),9.0,29.0,2.0,23.0,400.0,55.0,1.0,1026.3,-18.4,0.0,NW,4.7
2016-01-06 18:00:00,Dongsi,Inner (Urban),10.0,30.0,2.0,25.0,400.0,50.0,0.3,1027.2,-17.5,0.0,WNW,4.2
2016-01-06 19:00:00,Dongsi,Inner (Urban),11.0,36.0,2.0,26.0,400.0,49.0,-0.2,1028.1,-17.0,0.0,NW,2.6
2016-01-06 20:00:00,Dongsi,Inner (Urban),13.0,28.0,2.0,29.0,500.0,43.0,-1.3,1028.4,-17.5,0.0,NNE,3.3
2016-01-06 21:00:00,Dongsi,Inner (Urban),16.0,51.0,2.0,22.0,400.0,51.0,-2.4,1029.0,-18.1,0.0,NNW,4.1
2016-01-06 22:00:00,Dongsi,Inner (Urban),15.0,43.0,2.0,22.0,400.0,49.0,-2.9,1029.4,-18.5,0.0,NNW,3.7
2016-01-06 23:00:00,Dongsi,Inner (Urban),13.0,32.0,2.0,22.0,400.0,48.0,-3.6,1030.6,-18.7,0.0,NNW,2.3
2016-01-07 00:00:00,Dongsi,Inner (Urban),10.0,26.0,2.0,22.0,400.0,44.0,-4.3,1030.9,-18.2,0.0,NNW,3.6
2016-01-07 01:00:00,Dongsi,Inner (Urban),12.0,22.0,2.0,22.0,400.0,43.0,-4.5,1031.1,-17.7,0.0,N,2.5
2016-01-07 02:00:00,Dongsi,Inner (Urban),12.0,28.0,2.0,20.0,300.0,48.0,-4.5,1031.1,-17.7,0.0,N,3.0
2016-01-07 03:00:00,Dongsi,Inner (Urban),12.0,19.0,2.0,20.0,300.0,48.0,-5.1,1031.0,-17.6,0.0,NNW,3.0
2016-01-07 04:00:00,Dongsi,Inner (Urban),9.0,11.0,2.0,20.0,300.0,48.0,-5.3,1030.7,-17.4,0.0,N,3.3
2016-01-07 05:00:00,Dongsi,Inner (Urban),6.0,7.0,2.0,19.0,300.0,50.0,-5.8,1030.2,-18.2,0.0,NNW,3.1
2016-01-07 06:00:00,Dongsi,Inner (Urban),6.0,7.0,3.0,20.0,300.0,48.0,-6.1,1029.9,-18.5,0.0,NNW,2.5
2016-01-07 07:00:00,Dongsi,Inner (Urban),4.0,8.0,4.0,25.0,300.0,43.0,-5.8,1030.0,-18.5,0.0,NNW,3.6
2016-01-07 08:00:00,Dongsi,Inner (Urban),12.0,13.0,3.0,32.0,300.0,35.0,-6.0,1030.3,-18.4,0.0,NNW,3.7
2016-01-07 09:00:00,Dongsi,Inner (Urban),8.0,14.0,2.0,25.0,300.0,44.0,-5.2,1030.2,-18.3,0.0,NNW,3.8
2016-01-07 10:00:00,Dongsi,Inner (Urban),14.0,22.0,4.0,20.0,300.0,51.0,-4.1,1029.8,-17.7,0.0,N,4.1
2016-01-07 11:00:00,Dongsi,Inner (Urban),8.0,29.0,2.0,14.0,300.0,58.0,-2.8,1028.9,-17.6,0.0,N,3.5
2016-01-07 12:00:00,Dongsi,Inner (Urban),4.0,23.0,2.0,12.0,300.0,63.0,-1.6,1027.5,-17.4,0.0,N,4.1
2016-01-07 13:00:00,Dongsi,Inner (Urban),11.0,17.0,2.0,13.0,300.0,62.0,-0.8,1026.2,-17.5,0.0,NNW,3.5
2016-01-07 14:00:00,Dongsi,Inner (Urban),15.0,15.0,2.0,15.0,400.0,62.0,0.1,1025.2,-17.6,0.0,NW,4.2
2016-01-07 15:00:00,Dongsi,Inner (Urban),10.0,12.0,2.0,16.0,300.0,60.0,0.5,1024.6,-17.8,0.0,WNW,3.9
2016-01-07 16:00:00,Dongsi,Inner (Urban),7.0,13.0,2.0,16.0,300.0,63.0,0.6,1024.6,-17.7,0.0,WNW,3.5
2016-01-07 17:00:00,Dongsi,Inner (Urban),12.0,18.0,2.0,22.0,400.0,57.0,-0.7,1024.6,-17.9,0.0,WNW,4.1
2016-01-07 18:00:00,Dongsi,Inner (Urban),12.0,21.0,2.0,25.0,400.0,50.0,-0.9,1024.5,-17.2,0.0,WNW,4.4
2016-01-07 19:00:00,Dongsi,Inner (Urban),13.0,18.0,4.0,31.0,500.0,42.0,-1.6,1024.5,-17.0,0.0,WNW,3.2
2016-01-07 20:00:00,Dongsi,Inner (Urban),15.0,21.0,6.0,43.0,600.0,27.0,-1.9,1024.6,-16.4,0.0,NNW,2.7
2016-01-07 21:00:00,Dongsi,Inner (Urban),23.0,29.0,9.0,50.0,700.0,20.0,-2.7,1024.4,-16.8,0.0,NNW,1.9
2016-01-07 22:00:00,Dongsi,Inner (Urban),22.0,24.0,7.0,43.0,700.0,27.0,-2.8,1024.4,-16.9,0.0,NNW,3.2
2016-01-07 23:00:00,Dongsi,Inner (Urban),15.0,17.0,6.0,38.0,600.0,32.0,-3.2,1024.5,-16.5,0.0,NNW,2.4
2016-01-08 00:00:00,Dongsi,Inner (Urban),17.0,17.0,7.0,39.0,600.0,30.0,-3.5,1024.1,-17.1,0.0,N,2.0
2016-01-08 01:00:00,Dongsi,Inner (Urban),15.0,16.0,7.0,33.0,600.0,35.0,-3.1,1023.7,-16.8,0.0,NNW,1.9
2016-01-08 02:00:00,Dongsi,Inner (Urban),12.0,16.0,5.0,26.0,500.0,33.0,-3.3,1024.0,-16.6,0.0,N,3.6
2016-01-08 03:00:00,Dongsi,Inner (Urban),10.0,17.0,4.0,20.0,400.0,34.0,-3.5,1023.8,-16.8,0.0,N,2.2
2016-01-08 04:00:00,Dongsi,Inner (Urban),6.0,17.0,3.0,19.0,300.0,46.0,-3.3,1023.5,-17.0,0.0,NNW,2.6
2016-01-08 05:00:00,Dongsi,Inner (Urban),11.0,28.0,2.0,17.0,300.0,48.0,-3.8,1023.6,-17.8,0.0,N,3.0
2016-01-08 06:00:00,Dongsi,Inner (Urban),12.0,18.0,3.0,20.0,300.0,44.0,-4.5,1023.9,-17.7,0.0,NNE,3.1
2016-01-08 07:00:00,Dongsi,Inner (Urban),7.0,22.0,5.0,25.0,300.0,38.0,-7.0,1024.6,-17.8,0.0,ENE,1.9
2016-01-08 08:00:00,Dongsi,Inner (Urban),8.0,24.0,6.0,31.0,400.0,32.0,-7.7,1025.3,-17.6,0.0,ENE,1.1
2016-01-08 09:00:00,Dongsi,Inner (Urban),17.0,40.0,8.0,41.0,500.0,22.0,-6.0,1026.0,-17.7,0.0,NE,2.2
2016-01-08 10:00:00,Dongsi,Inner (Urban),22.0,28.0,6.0,36.0,500.0,29.0,-4.0,1026.1,-17.6,0.0,NE,2.5
2016-01-08 11:00:00,Dongsi,Inner (Urban),19.0,35.0,6.0,31.0,600.0,37.0,-2.0,1025.5,-17.3,0.0,NNE,3.0
2016-01-08 12:00:00,Dongsi,Inner (Urban),14.0,17.0,2.0,17.0,400.0,56.0,-0.9,1024.8,-17.6,0.0,NE,2.7
2016-01-08 13:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,12.0,300.0,62.0,-0.2,1023.7,-17.4,0.0,ENE,2.8
2016-01-08 14:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,15.0,300.0,58.0,1.2,1022.8,-17.7,0.0,NNE,2.4
2016-01-08 15:00:00,Dongsi,Inner (Urban),6.0,8.0,2.0,14.0,300.0,62.0,1.0,1022.6,-17.9,0.0,ENE,1.8
2016-01-08 16:00:00,Dongsi,Inner (Urban),9.0,13.0,2.0,17.0,300.0,59.0,1.0,1022.6,-18.4,0.0,ESE,1.4
2016-01-08 17:00:00,Dongsi,Inner (Urban),9.0,22.0,3.0,28.0,400.0,48.0,-0.7,1022.5,-17.0,0.0,E,1.4
2016-01-08 18:00:00,Dongsi,Inner (Urban),8.0,33.0,6.0,43.0,600.0,26.0,-3.1,1022.8,-15.8,0.0,E,0.7
2016-01-08 19:00:00,Dongsi,Inner (Urban),86.0,129.0,21.0,78.0,1400.0,3.0,-4.1,1022.9,-14.0,0.0,WSW,0.9
2016-01-08 20:00:00,Dongsi,Inner (Urban),108.0,140.0,24.0,79.0,1500.0,4.0,-3.1,1022.8,-14.8,0.0,WSW,1.6
2016-01-08 21:00:00,Dongsi,Inner (Urban),140.0,170.0,23.0,83.0,1800.0,2.0,-2.0,1022.6,-14.8,0.0,WSW,2.0
2016-01-08 22:00:00,Dongsi,Inner (Urban),139.0,164.0,25.0,81.0,1900.0,2.0,-4.2,1022.4,-12.4,0.0,W,1.2
2016-01-08 23:00:00,Dongsi,Inner (Urban),143.0,160.0,27.0,78.0,2000.0,2.0,-4.7,1022.4,-12.8,0.0,W,1.1
2016-01-09 00:00:00,Dongsi,Inner (Urban),144.0,151.0,24.0,73.0,2000.0,2.0,-5.6,1022.3,-13.0,0.0,E,0.4
2016-01-09 01:00:00,Dongsi,Inner (Urban),136.0,139.0,23.0,70.0,1800.0,2.0,-6.2,1022.0,-12.1,0.0,SW,0.4
2016-01-09 02:00:00,Dongsi,Inner (Urban),117.0,122.0,24.0,66.0,1700.0,2.0,-5.6,1022.3,-12.8,0.0,NE,1.6
2016-01-09 03:00:00,Dongsi,Inner (Urban),105.0,110.0,25.0,73.0,2000.0,2.0,-6.5,1022.2,-13.2,0.0,E,0.7
2016-01-09 04:00:00,Dongsi,Inner (Urban),78.0,78.0,21.0,74.0,2300.0,2.0,-8.1,1021.8,-13.3,0.0,ENE,0.9
2016-01-09 05:00:00,Dongsi,Inner (Urban),66.0,66.0,15.0,66.0,2100.0,2.0,-9.0,1021.5,-14.8,0.0,E,0.6
2016-01-09 06:00:00,Dongsi,Inner (Urban),41.0,41.0,9.0,60.0,1400.0,2.0,-8.9,1021.3,-15.1,0.0,NE,0.8
2016-01-09 07:00:00,Dongsi,Inner (Urban),30.0,30.0,6.0,59.0,1000.0,2.0,-7.8,1021.4,-16.2,0.0,ENE,0.9
2016-01-09 08:00:00,Dongsi,Inner (Urban),21.0,21.0,4.0,57.0,900.0,2.0,-9.3,1021.6,-16.3,0.0,E,0.6
2016-01-09 09:00:00,Dongsi,Inner (Urban),21.0,21.0,3.0,52.0,900.0,6.0,-6.1,1022.2,-16.1,0.0,ENE,1.3
2016-01-09 10:00:00,Dongsi,Inner (Urban),15.0,23.0,2.0,49.0,800.0,13.0,-4.0,1022.3,-15.3,0.0,ENE,2.0
2016-01-09 11:00:00,Dongsi,Inner (Urban),31.0,40.0,8.0,48.0,1000.0,16.0,-1.5,1021.8,-15.0,0.0,SE,0.7
2016-01-09 12:00:00,Dongsi,Inner (Urban),40.0,41.0,11.0,43.0,1000.0,21.0,1.1,1020.7,-14.2,0.0,NNE,0.7
2016-01-09 13:00:00,Dongsi,Inner (Urban),40.0,40.0,14.0,38.0,900.0,30.0,2.3,1019.6,-14.4,0.0,NNE,0.8
2016-01-09 14:00:00,Dongsi,Inner (Urban),42.0,43.0,12.0,42.0,1000.0,27.0,3.6,1019.0,-15.1,0.0,WSW,0.7
2016-01-09 15:00:00,Dongsi,Inner (Urban),38.0,38.0,9.0,44.0,900.0,29.0,4.6,1019.0,-14.8,0.0,SW,1.2
2016-01-09 16:00:00,Dongsi,Inner (Urban),36.0,49.0,12.0,53.0,1200.0,26.0,4.0,1019.1,-15.9,0.0,SSW,1.5
2016-01-09 17:00:00,Dongsi,Inner (Urban),57.0,77.0,16.0,63.0,1100.0,18.0,2.6,1019.5,-15.5,0.0,SW,1.1
2016-01-09 18:00:00,Dongsi,Inner (Urban),72.0,105.0,19.0,83.0,2000.0,2.0,0.7,1019.8,-13.0,0.0,SW,1.3
2016-01-09 19:00:00,Dongsi,Inner (Urban),114.0,145.0,30.0,89.0,1900.0,2.0,0.0,1020.2,-13.7,0.0,WSW,1.8
2016-01-09 20:00:00,Dongsi,Inner (Urban),122.0,149.0,23.0,88.0,1900.0,2.0,0.6,1020.8,-13.9,0.0,W,1.8
2016-01-09 21:00:00,Dongsi,Inner (Urban),167.0,212.0,33.0,95.0,2500.0,2.0,-3.6,1021.1,-12.3,0.0,WSW,0.7
2016-01-09 22:00:00,Dongsi,Inner (Urban),196.0,219.0,37.0,101.0,3300.0,2.0,-4.6,1021.4,-11.6,0.0,E,0.9
2016-01-09 23:00:00,Dongsi,Inner (Urban),217.0,248.0,47.0,107.0,3300.0,2.0,-4.6,1021.8,-11.8,0.0,E,0.5
2016-01-10 00:00:00,Dongsi,Inner (Urban),161.0,161.0,34.0,95.0,3200.0,2.0,-4.1,1021.9,-13.2,0.0,NE,1.1
2016-01-10 01:00:00,Dongsi,Inner (Urban),71.0,71.0,21.0,68.0,1800.0,2.0,-5.4,1022.2,-12.0,0.0,E,0.7
2016-01-10 02:00:00,Dongsi,Inner (Urban),56.0,56.0,22.0,66.0,1600.0,2.0,-5.8,1022.8,-12.3,0.0,NNE,1.0
2016-01-10 03:00:00,Dongsi,Inner (Urban),54.0,54.0,17.0,63.0,1100.0,2.0,-3.6,1023.1,-14.4,0.0,NNE,1.5
2016-01-10 04:00:00,Dongsi,Inner (Urban),43.0,43.0,12.0,60.0,1000.0,3.0,-4.4,1023.0,-14.6,0.0,NE,0.6
2016-01-10 05:00:00,Dongsi,Inner (Urban),29.0,29.0,6.0,49.0,900.0,10.0,-5.2,1023.4,-15.9,0.0,ENE,1.2
2016-01-10 06:00:00,Dongsi,Inner (Urban),26.0,26.0,5.0,54.0,800.0,8.0,-7.1,1024.0,-15.1,0.0,NE,1.0
2016-01-10 07:00:00,Dongsi,Inner (Urban),16.0,16.0,8.0,52.0,600.0,14.0,-8.0,1025.1,-14.8,0.0,ENE,1.2
2016-01-10 08:00:00,Dongsi,Inner (Urban),20.0,20.0,9.0,54.0,600.0,16.0,-7.4,1025.9,-15.1,0.0,NNE,1.3
2016-01-10 09:00:00,Dongsi,Inner (Urban),23.0,30.0,11.0,58.0,600.0,14.0,-4.1,1026.9,-13.8,0.0,ENE,1.4
2016-01-10 10:00:00,Dongsi,Inner (Urban),19.0,30.0,11.0,46.0,700.0,26.0,-1.9,1027.6,-16.1,0.0,E,2.0
2016-01-10 11:00:00,Dongsi,Inner (Urban),32.0,32.0,14.0,33.0,800.0,39.0,-0.9,1027.5,-16.3,0.0,ESE,1.7
2016-01-10 12:00:00,Dongsi,Inner (Urban),28.0,28.0,13.0,32.0,900.0,41.0,0.0,1026.7,-16.8,0.0,ESE,1.8
2016-01-10 13:00:00,Dongsi,Inner (Urban),54.0,71.0,29.0,44.0,1800.0,30.0,0.0,1026.0,-16.4,0.0,ESE,1.7
2016-01-10 14:00:00,Dongsi,Inner (Urban),58.0,73.0,26.0,48.0,1800.0,28.0,0.4,1025.6,-16.5,0.0,ESE,2.1
2016-01-10 15:00:00,Dongsi,Inner (Urban),59.0,73.0,23.0,51.0,1900.0,25.0,0.2,1025.8,-15.8,0.0,S,1.5
2016-01-10 16:00:00,Dongsi,Inner (Urban),68.0,96.0,30.0,55.0,2200.0,23.0,-0.4,1026.4,-15.9,0.0,SE,1.5
2016-01-10 17:00:00,Dongsi,Inner (Urban),61.0,88.0,26.0,58.0,1900.0,16.0,-0.9,1027.5,-15.9,0.0,ESE,1.6
2016-01-10 18:00:00,Dongsi,Inner (Urban),64.0,84.0,27.0,64.0,1700.0,7.0,-0.8,1028.3,-15.5,0.0,SE,1.0
2016-01-10 19:00:00,Dongsi,Inner (Urban),58.0,86.0,29.0,67.0,1800.0,4.0,-3.3,1029.0,-14.7,0.0,E,1.3
2016-01-10 20:00:00,Dongsi,Inner (Urban),67.0,97.0,30.0,67.0,2200.0,3.0,-4.7,1030.0,-15.1,0.0,NW,0.1
2016-01-10 21:00:00,Dongsi,Inner (Urban),75.0,98.0,33.0,71.0,2100.0,5.0,-3.0,1030.8,-15.0,0.0,NNE,2.2
2016-01-10 22:00:00,Dongsi,Inner (Urban),25.0,34.0,10.0,38.0,700.0,36.0,-3.5,1031.4,-20.3,0.0,NNE,2.4
2016-01-10 23:00:00,Dongsi,Inner (Urban),16.0,19.0,5.0,33.0,500.0,39.0,-4.7,1031.7,-20.5,0.0,NE,1.9
